id;original_song_name;original_artists_name;song_name;artists_names
4A5qUe9AsHD79w6CI4270H;qualcosa che non c'è;elisa;Qualcosa Che Non c'e';['Elisa']
2oVvW4wbCGjtAOvatvYAFu;eppure sentire (un senso di te);elisa;Eppure Sentire (un senso di te);['Elisa']
0Ec564ecg1u0KRN0Q1XZ2c;strada facendo;laura pausini;Strada facendo;['Laura Pausini']
2BQn3XjPJxX4GbcuV24mc6;deve essere così;cesare cremonini;Dev'essere Così;['Cesare Cremonini']
2Z7cRvS9SjIM3fGNsT3Emt;i migliori anni della nostra vita;renato zero;I migliori anni della nostra vita - Remastered 2019;['Renato Zero']
3OKzHoG8Q8chkIvETLp4D2;almeno tu nell'universo;elisa;Almeno Tu Nell'Universo;['Elisa']
5Rma6BsKdI4oQyty1EsNsO;rock steady;all saints;Rock Steady;['All Saints']
6kEpjptnAwt11Atr4cEMe1;all good things (come to an en);nelly furtado;All Good Things (Come To An End);['Nelly Furtado']
7vDkQi3MlG9mFctViM7HQ2;luce (tramonti a nord est);elisa;Luce (Tramonti A Nord Est);['Elisa']
1wgBT4vgwuDEL01UGUt0fE;mogol battisti;mina;Mogol Battisti;['Mina']
10BfEEvBOEhuOWs43IyKeN;mad world (from  donnie darko);sacre;Mad, Mad World;['Sacred Warrior']
3LmfSh9YUmTvXiUpbt9zPv;amico;renato zero;Amico;['Renato Zero']
7qDy6UdOYIbcjtlzgXu6C5;snappy il piccolo coccodrillo;gaialuna;Snappy il piccolo coccodrillo;['Snappy']
2NViSuFwDha3CalCNcSGz7;il cielo;renato zero;Il Cielo;['Renato Zero, Base Karaoke + Choirs']
25MTSiBKzNEv6porIcfwfs;una poesia anche per te;elisa;Una Poesia Anche Per Te;['Elisa']
25skG2XW0rAXHGz0NAjiJZ;spiagge;renato zero;Spiagge - Remastered 2019;['Renato Zero']
7muPga9wEuY9xafjIMV3Af;coriandoli a natale;subsonica;Coriandoli A Natale;['Subsonica']
0bYg9bo50gSsH3LtXe2SQn;all i want for christmas is you;mariah carey;All I Want for Christmas Is You;['Mariah Carey']
5Ac3EoGXihYzo5s6TBD4bG;oh happy day;christmas hits;Oh Happy Days;['Christmas Band']
7dITAq1YP5e0kTcaDq4YWI;limon y sal;julieta venegas;Limón y Sal;['Julieta Venegas']
1FSycH8Wry3PmPGA1Kocez;nothing at all;chiara iezzi;Nothing At All - Radio Edit;['Chiara Iezzi']
14PbhGTCaHCXDvZzfTWumU;dancefloor;stylophonic;Murder On The Dancefloor - Radio Edit;['Sophie Ellis-Bextor']
2FRnf9qhLbvw8fu4IBXx78;last christmas;wham!;Last Christmas;['Wham!']
4PYTPrQZz2kt6KU1vNH9Ri;a great big sled;the killers;A Great Big Sled;['The Killers', 'Toni Halliday']
6fvMmOfQr4ZNPB4bxBfV5B;coming around again;simon webbe;Coming Around Again;['Simon Webbe']
0BCPKOYdS2jbQ8iyB56Zns;clocks;coldplay;Clocks;['Coldplay']
7vQbuQcyTflfCIOu3Uzzya;jingle bell rock;billy idol;Jingle Bell Rock;['Bobby Helms']
05xI2oZAXNVjY7Vllnh0SY;presepio imminente;elio e le storie tese;Presepio imminente;['Elio e le Storie Tese']
1qp6M5n915yqoEMNyqLZ7V;a natale puoi;alicia;A natale puoi;['Alicia']
2hSqa2EePAJoZVxoKCz59n;white christmas;louis armstrong;Top Hat, White Tie, And Tails;['Louis Armstrong']
6mngqNylu0B5v8oXQHFh4h;keep holding on;;I'll Keep Holding On;['The Detroit Cobras']
2ohR9Qj4TgZafZCptO9cly;happy xmas (war is over);celine dion;Happy Xmas (War Is Over);['Céline Dion']
4WMMIrXdbO5WoOAFqbYnTx;gli ostacoli del cuore;elisa;Gli Ostacoli Del Cuore;['Elisa', 'Ligabue']
6967WzsTuAIWiFukx9nedi;stai bene come stai;le mani;Stai Bene Come Stai;['Le Mani']
6ECuTFjWKMCGTPKwCyuQkY;one;u2;Two Hearts Beat As One - Remastered 2008;['U2']
2EZikcTUOp6DPuMYXKR99W;let it snow! let it snow! let it snow!;michael bublé;Karaoke - Let it Snow, Let it Snow, Let it Snow;['Karaoke - Michael Buble (Karaoke)']
6HlqioVbMHWnPOmm5Wf7NN;do they know it's christmas?;band aid 20;Do They Know It's Christmas? - 2004 Version;['Band Aid 20']
0weAUscowxeqDtpCgtbpgp;gettin' jiggy wit it;will smith;Gettin' Jiggy Wit It;['Will Smith']
5Fpe2DMiC7BujUQeZFY6IV;a little less conversation;elvis presley;A Little Less Conversation;['Elvis Presley']
4qgZs0RNjdzKAS22lP0QjY;where the streets have no name;u2;Where The Streets Have No Name - Remastered;['U2']
6hTcuIQa0sxrrByu9wTD7s;born to run;bruce springsteen;Born to Run;['Bruce Springsteen']
4ouIWkFspNZYFO87Gdufxb;where are we runnin'?;lenny kravitz;Where Are We Runnin'?;['Lenny Kravitz']
48zajk3g8P3BMT7F9BbDoD;he got game;public enemy;He Got Game;['Public Enemy', 'Stephen Stills']
62eAoNfrrS84177LOzJMQx;papa loves mambo;perry como;Papa Loves Mambo;['Perry Como']
33YBwADjViaAdrah08N1vr;run run run;the who;Who You Gonna Run To;['The Temptations']
0wRCOOJ4IddZrRLms6IPcg;what's it all about;tunesmith;What Is It All About;['Tunesmith']
7gZBkYkhvk2fUEG2y4xzpg;keep holding on;avril lavigne;Keep Holding On;['Avril Lavigne']
6zTodEJxZNaHIsfK976gSM;white christmas;frank sinatra;White Christmas;['Frank Sinatra']
0AIAvtI5Mcj1kLj8cpLtWh;adeste, fideles;enya;Adeste, Fideles;['Enya']
2gbCG4Rt9984UZ7Tc0dIFd;white christmas;michael bublé;White Christmas (with Shania Twain);['Michael Bublé', 'Shania Twain']
2uMqG8w8oi09fB2YA2QLOm;mad world;gary jules with michael andrew;Summer Madness;['Kool & The Gang']
3hjyjwSen6hiiaztDfhZL0;we wish you a merry christmas;enya;We Wish You a Merry Christmas;['Enya']
5E4DBh4ji9cBodEKIahvgu;she's madonna;robbie williams;She's Madonna;['Robbie Williams', 'Pet Shop Boys']
7jQiODW6hTTdJdMivRie3n;arnold layne;david gilmour;Arnold Layne (feat. David Bowie) - Live From The Royal Albert Hall, May 2006;['David Gilmour', 'David Bowie']
4YOJFyjqh8eAcbKFfv88mV;y.m.c.a.;village people;Y.M.C.A.;['Village People']
0oyGOmTk0WRcDqVwVoYzfK;wonderful world;james morrison;What A Wonderful World - Live;['James Morrison']
1GeECVH4Msg1zLm8DExkbH;wind it up;gwen stefani;Wind It Up;['Gwen Stefani']
0c2tta0LOg0UqLsL04uXWa;feel it (in the air tonight);naturally 7;Feel It (In the Air Tonight);['Naturally 7']
3hc7PLcmuZbJGPjhIore1i;too little, too late;jojo;Too Little Too Late - 2018;['JoJo']
7MvlZKvb5PQYvLiwasZFOb;window in the skies;u2;Window In The Skies;['U2']
148uoUpRp6FJK5qYoXijwm;notte prima degli esami;antonello venditti;Notte prima degli esami;['Antonello Venditti']
4MR9iW77LJoPPDjwAYbIZZ;you know my name;chris cornell;"You Know My Name - From ""Casino Royale"" Soundtrack";['Chris Cornell']
19kAUW6NMzgDHKT19s7782;lady jane;hype;Lady Jane - Mono Version;['The Rolling Stones']
2kQuhkFX7uSVepCD3h29g5;smack that;akon;Smack That;['Akon', 'Eminem']
0Xd3TXoNiOUzCQYNQ3pUD5;basta poco;vasco rossi;Basta Poco;['Vasco Rossi']
5Rp86QRLQz1RP5eiSAoDx5;those dancing days are gone;carla bruni;Those Dancing Days Are Gone;['Carla Bruni']
1D066zixBwqFYqBhKgdPzp;fergalicious;fergie;Fergalicious;['Fergie', 'will.i.am']
3MEt5KPNRD7RpE8BnvJe6B;just so you know;jesse mccartney;Just So You Know;['Jesse McCartney']
43ffIBTnBnzOyBupgoDUaM;come sei veramente;giovanni allevi;Come sei veramente;['Giovanni Allevi']
7BcBSZKD9OtNp1y07Qviz2;il vuoto;franco battiato;Il Vuoto;['Franco Battiato']
4w2VBkUyBZDPGLWtYvqZxW;nevica;max de angelis;La nevicata del 56 - Original Version;['Mia Martini']
1AuUWJLEKwXK4ye3bbrwRN;spaccacuore;laura pausini;Spaccacuore;['Laura Pausini']
0Ai8kxhieTjlqrdHBz9ZPC;listen;beyoncé;"Listen (From the Motion Picture ""Dreamgirls"")";['Beyoncé']
6AvEiljHeznhrC3odZknZC;insieme a te non ci sto piú;claudio baglioni;Insieme a te non ci sto più;['Caterina Caselli']
5lIOhDGfy2lQJWWwxBm8L4;quelqu'un m'a dit;carla bruni;Quelqu'un m'a dit;['Carla Bruni']
1RRe9KcgZ8s9jFrjInK1jt;spaccacuore;samuele bersani;Spaccacuore;['Samuele Bersani']
3sc9YIcDSPCXsQ0zzX3JLW;la cura;franco battiato;La Cura;['Franco Battiato']
22PDt2TH3TezXffYMOMUzc;meravigliosa creatura;gianna nannini;Meravigliosa creatura;['Gianna Nannini']
3N4DI1vuTSX1tz7fa2NQZw;rehab;amy winehouse;Rehab;['Amy Winehouse']
7q3WIOOVLt0sGDxzrAx5Ou;back home;pino daniele;Back Home;['Pino Daniele']
7dzUZec5MnWMyQnk5klnKR;grace kelly;mika;Grace Kelly;['MIKA']
0suRVpl5fIZVm7PuROSRsQ;thinking about you;norah jones;Thinking About You;['Norah Jones']
6YB6CK4Tsb0BgtxCEL9KlI;(when you gonna) give it up to;sean paul;Give It Up to Me;['Sean Paul']
0ZBtXonwjdAbRo2UrD0Efq;p.d.a. (we just don't care);john legend;P.D.A. (We Just Don't Care);['John Legend']
1lexlLd0vbOst7H2kGkaEv;mi persi;daniele silvestri;Mi Persi;['Daniele Silvestri']
1ENAzA89W0Cln8dlzdgECJ;more than life;the new story;There's More to Life Than This - Live Version;['Björk']
77ltWp9xNbfhldXx3IEqVx;kiss the girl;ashley tisdale;Kiss the Girl;['Ashley Tisdale']
1hByW5NKtWCnZPaUbZp0f1;bello e impossibile;gianna nannini;Bello e impossibile - live 1990;['Gianna Nannini']
4kFBDYUwbKpK9yKcc6cnBo;que hiciste;jennifer lopez;Qué Hiciste - Salsa Remix;['Jennifer Lopez']
7hu6RTeR1yecs1Er2FPWyk;fotoromanza;gianna nannini;Fotoromanza - live 1985;['Gianna Nannini']
44zmOrIAqbhEeNlch9cAM5;satellite;mika;satellite;['Mikazuki BIGWAVE']
3wsPg2KrRYZFi0inIFa41x;do ya think i'm sexy?;rod stewart;Do Ya Think I'm Sexy;['Rod Stewart']
3P4FnE5QDDMfxcQVoDwphq;e mi alzo sui pedali;stadio;E mi alzo sui pedali;['Roberto Polisano']
0liIUltHyg34V3VwbLq8of;good luck, planet earth;walter savelli;Good Luck Planet Earth;['Walter Savelli']
7JhDcE2lJ2QbDflXCjAwDW;diventerai una star;finley;Diventerai una star;['Finley']
1SNNXIHoP3AqznORSMIkF5;dimmi;rio;Dimmi;['I RIO']
66ZcOcouenzZEnzTJvoFmH;the sweet escape;gwen stefani;The Sweet Escape;['Gwen Stefani', 'Akon']
3pD0f7hSJg2XdQ6udw5Tey;what goes around;justin timberlake;What Goes Around.../...Comes Around (Interlude);['Justin Timberlake']
0HymmN4yq935nqPLMjKNit;shine;take that;Shine;['Take That']
3XClLzrEPTpHHKOhzhifzz;starz in their eyes;just jack;Starz In Their Eyes;['Just Jack']
5PsDywzvwmptATGUfH02jZ;lascia stare;biagio antonacci;Lascia stare;['Biagio Antonacci']
0occ3Gxp6ZV5DUmJNuEsQB;come back to me;vanessa hudgens;Come Back To Me;['Vanessa Hudgens']
5YaLFRpqpUzgLLDcukNn0H;lithium;evanescence;Lithium;['Evanescence']
3ItzRpwvKtkDSNdRSjXu7Z;chelsea dagger;the fratellis;Chelsea Dagger;['The Fratellis']
1ltyJkMIQDSF1ollpytR1z;music inferno;madonna;Music Inferno - Live;['Madonna']
29Isr48iL8SRHeSpRjFfgx;è delicato;zucchero;E' Delicato;['Zucchero']
0VhhaYztcRWc7PEjJCjr1g;ruby;kaiser chiefs;Ruby;['Kaiser Chiefs']
5AEt1JRuzsv7ip4frOvQrE;pensa;fabrizio moro;Pensa - Sanremo 2007;['Fabrizio Moro']
3EbEto7wKb6RqGOAAEdzNf;la paranza;daniele silvestri;La paranza;['Daniele Silvestri']
19Rdet8mE1HvEoO4aMrQs3;il terzo fuochista;tosca;Il terzo fuochista;['Tosca']
4aq65WrzHEq5agpdly0t1y;passione;neffa;Passione - instrumental version;['Neffa']
4DVuT6lPrhwpLjronmdXcJ;amami per sempre;amalia gré;Amami Per Sempre;"[""Amalia Gre'""]"
01XmBCSstaj3ePlrGAQcV5;tell me about it;joss stone;Tell Me All About It;['Michael Franks']
5fVZC9GiM4e8vu99W0Xf6J;how to save a life;the fray;How to Save a Life;['The Fray']
68Ki1fX91mWT9SZbgX4LCz;malinconiche sere;pquadro;Malinconiche sere - Originally Performed By Pquadro;['Alta Marea']
3tn2cUNgBD49lQSxLsoYZH;remedios;gabriella ferri;Remedios;['Will Ackerman']
52lYqr81fi0H2yVLupzGwy;ti regaleró una rosa;simone cristicchi;Ti regalerò una rosa;['Simone Cristicchi']
0hbVTUjw9ujYw7nKTUqDHd;musica;paolo meneguzzi;Tu Eres Musica (Musica);['Paolo Meneguzzi']
6eqnpb9FLO8P4cByob90qM;guardami;stadio;Guardami;['Stadio']
4wwFZdRsCgFxhfNtkcepBk;entra nel cuore;micol barsanti;Entra nel cuore;['Micol Barsanti']
6zkPIxrq2D0x1hUIFWmKI8;l'alba di domani;tiromancino;Angoli di cielo;['Tiromancino']
01rO65HIif3cSSKyGlsMod;tutto da rifare;velvet;Tutto Da Rifare;['Velvet']
7lYjZHxEoygf2KnoqYiYCz;proper education;eric pryzd & pink floyd;Everybody Needs a Proper Education - Extended;['Mikey Dread']
7IXdC1jATHJUmHpX4UzOLf;bivio;stefano centomo;Il Bivio;['Wave Mc', 'Inoki']
5lUTzPuiloBHm1qEaJcJfF;candyman;christina aguilera;Candyman;['Christina Aguilera']
5xv4ggemGPNpowZAMwEYHH;girlfriend;avril lavigne;Girlfriend - Radio Edit;['Avril Lavigne']
5yF7Yv8K5It9L2oMxafQY9;e va'... e va'...;alberto sordi;E Va' E Va';['Alberto Sordi']
5kzKrkpjMJiiLoKw0PJBvG;appena prima di partire;zero assoluto;Appena prima di partire;['Zero Assoluto']
7DjTfU6kIcoXaAO02f5EOz;with love;hilary duff;With Love;['Hilary Duff']
4cgGUNjhlYYXKRjFX8M0DN;soli a metà;manuel aspidi;Metal Gear Solid Main Theme〜The World Needs Only One Big Boss!;['Harry Gregson-Williams', '日比野則彦']
1wOfHgauoXXMv4pOVRgV9R;vivere normale;dj francesco feat. roby facchinetti;Vivere normale - Originally Performed By F & R Fachinetti;['Alta Marea']
2P5cIXejqLpHDQeCHAbbBG;beautiful liar;beyoncé & shakira;Beautiful Liar;['Beyoncé', 'Shakira']
3jadmdBOsJ8THEt1GqDDKI;ninna nanna;mariangela;Ninna nanna;['Mariangela']
5HiVagjTjqdvu3Ke2aqMc7;they;jem;They;['Jem']
2tak5h9jThguLuvK63LMwy;chissà se nevica;mango;Chissà Se Nevica;['Mango']
1ZjRQ3zpiU3cE1QFQnJozZ;finally made me happy;macy gray;Finally Made Me Happy;['Macy Gray', 'Natalie Cole']
2JsGaB9WBOFeaMVLNau2hC;luna in piena;nada;Luna in piena;['Nada']
2aI21FnmY7TJVKeMaoQZ0t;say it right;nelly furtado;Say It Right;['Nelly Furtado']
2KuXuNrCrkePxYNwwJQ56U;como ama una mujer;jennifer lopez;Como Ama Una Mujer;['Jennifer Lopez']
2cKFC8E1RAL0A8VErVsFLp;new killer star;david bowie;New Killer Star;['David Bowie']
7aghcqWLL9hGMIb0VFdbyD;light my fire;the doors;Light My Fire - Mono;['The Doors']
2S2eedGF9YVQ072AWCc3GB;ami lei o ami me;roberto dell'era;"Les Contes d'Hoffmann / Act 5: ""Voilà, mes amis""";['Jacques Offenbach', 'Jürgen Hartfiel', 'Anne Sofie von Otter', 'Francisco Araiza', 'Peter Menzel', 'Georges Gautier', 'Samuel Ramey', 'MDR Leipzig Radio Chorus', 'Staatskapelle Dresden', 'Jeffrey Tate']
18lR4BzEs7e3qzc0KVkTpU;what i've done;linkin park;What I've Done;['Linkin Park']
0wbDgMuAoy7O7pL3a69uZx;give it to me;timbaland feat. nelly furtado;Give It To Me;['Timbaland', 'Justin Timberlake', 'Nelly Furtado']
4T6HLdP6OcAtqC6tGnQelG;everything;michael bublé;Everything;['Michael Bublé']
6C51k45A6WRQ5bzduT2GFX;these foolish things;michael bublé;These Foolish Things (Remind Me of You);['Michael Bublé']
3KnpvFTUYjWptvFuqCwr6R;fairytale gone bad;sunrise avenue;Fairytale Gone Bad;['Sunrise Avenue']
34t55KbbxtaJLPk11sHBmt;vento di passione;pino daniele & giorgia;Vento di passione;['Pino Daniele', 'Giorgia']
5cGTqbbugDlP69du5lOBQ3;bouncing off clouds;tori amos;Bouncing off Clouds;['Tori Amos']
73qbBlEAcm2HfnAaSnP1II;say ok;vanessa hudgens;Say OK;['Vanessa Hudgens']
2Lhdl74nwwVGOE2Gv35QuK;cupid's chokehold;gym class heroes;Cupid's Chokehold / Breakfast in America;['Gym Class Heroes']
664KpBZhkbaoKmo0tpKyJT;bongo bong/je ne t'aime plus;robbie williams;Bongo Bong (Je Ne T'aime Plus);['A Boy Named Sue']
6r2EqHKAX3HrtjwnyuhNct;bruci la città;irene grandi;Bruci la città;['Irene Grandi']
265Anh9hGoozFigjUVLUeD;new shoes;paolo nutini;New Shoes;['Paolo Nutini']
5HsnkZ0GS3h422shNDTiBx;stay;elisa;Will Love Stay In My Heart;['Elisabeth Kontomanou']
0yfcOmDBSaW1fGY1PHuwU3;be good to me;ashley tisdale;Be Good to Me;['Ashley Tisdale']
3XKJ53MxEkEMGhyHBnssHw;ordinary day;dolores o'riordan;Ordinary Day;"[""Dolores O'Riordan""]"
1qvY1z3Wm3sAYeHfPTnrbI;mura mura;gianna nannini;La Muralla Verde;['Los Enanitos Verdes']
1mbB7zO51du1h2VbRfjaTk;come vasco rossi;gaia & luna;Come Vasco Rossi;['Gaia & Luna']
1nA3TPIvnqUEGmxy8H4lux;la compagnia;vasco rossi;La compagnia;['Lucio Battisti']
1lHXlGlve5Zx8tXLhyjDwM;makes me wonder;maroon 5;Makes Me Wonder;['Maroon 5']
2D0U5UyGw5EZM9XlsU0GbB;donna luna;federica;Donna Luna;['Federica']
0TfP94FD2AYBxysnkEo5AE;torno subito;max pezzali;Torno subito;['Max Pezzali']
1YFBO31kSEYo1DVkjSj8LG;si tu no vuelves;miguel bosé;Si tú no vuelves;['Miguel Bosé']
5hBpMIylC1ZDPe3WTGHcg5;ti penso, ti sento;alessio;Ti Penso Ti Sento;['Alessio Escorri']
0lnkV2h0MYTEhKS7X83PTv;closer;travis;Just a Closer Walk With Thee;['Randy Travis']
3U5JVgI2x4rDyHGObzJfNf;unwritten;natasha bedingfield;Unwritten;['Natasha Bedingfield']
0bOCADVK7s8RlXk0MhqFUw;forever young;youth group;Forever Young;['Youth Group']
5msFXipAG1CsK92OakSAbS;relax, take it easy;mika;Relax, Take It Easy;['MIKA']
7mjSHL2Eb0kAwiKbvNNyD9;wild world;cat stevens;Wild World;['Yusuf / Cat Stevens']
2yPoXCs7BSIUrucMdK5PzV;umbrella;rihanna;Umbrella;['Rihanna', 'JAY-Z']
3JG4W8xLU53o7FeIqSjq9z;push it to the limit;corbin blue;Push it to the Limit;['Necro', 'Jasta']
7COuJ51RS6x5qrjuW8PZo6;generazione x;mondo marcio;Generazione X;['Monica Abate']
4XgwNJqQWoQoDsxiGIKfQi;un kilo;zucchero;Un Kilo;['Zucchero']
1mea3bSkSGXuIRvnydlB5b;viva la vida or death and all his friends;roy paci & aretuska;Viva La Vida;['Coldplay']
6vBVYYCqGPCRhHVfRMT8b0;sound of freedom;bob sinclar;Sound Of Freedom - Kurd Maverick Mix;['Bob Sinclar', 'Gary Pine', 'DollarMan']
60aoXlzCJwoAWdNWNNxNJt;agua y sal;miguel bosé;Sal Y Agua;['Los Llayras']
0DBLVKbE3s9vpvFV2SE5px;hey you;madonna;Hey You;['Madonna']
7dyQoq7gb4QqbAtkQVr2zt;superreggae stereomambo;roy paci & aretuska;Superreggae Stereomambo - Album Version - Remastered;['Roy Paci', 'Roy Paci & Aretuska']
4rEsaAcikbqxxIC9LkwJ1T;rosaria;roy paci;Rosaria - Remastered;['Roy Paci', 'Roy Paci & Aretuska']
0vH0rqDIYA1npCOqxy6xST;cambio direzione;francesco renga;Cambio Direzione;['Francesco Renga']
39QQUwC1hyXh8VPa61PGdB;adrenalina;finley;Adrenalina;['Finley']
7fcRcOrcQy8M7ryv9rtOrE;pazza inter;i giocatori dell' inter;Pazza inter;['S.S. Band']
3PFyeq4aBtLfShPJ9oiK4p;te amarè;miguel bosé;Te Amaré;['Miguel Bosé']
6AveabPZUM8aQekfp5IIIg;l'ego;io carlo;Le chant de l’égoutier (du 350e);['Plume Latraverse']
3TpGGZJPOigIQ94DEXaz36;e raffaella è mia;tiziano ferro;E Raffaella è mia;['Tiziano Ferro']
6jg6EAgkkZ6Yh3kgDAfS1D;yemanja;lili rocha;Yemanjá - Non Mi Lascia Mai;['Lili Rocha']
25KFkexAg7vvy2lYRYv2gl;parlami d'amore;negramaro;Parlami D'Amore;['Negramaro']
1rls1uw64JiGI2O7MZABWj;working class hero;green day;Working Class Hero;['Green Day']
0LeLpOfqelyYzJxuyqUtg8;sognami;biagio antonacci;Sognami;['Biagio Antonacci']
3hnNJt6pwneHYroc3CDey4;se io se lei;biagio antonacci;Se Io, Se Lei;['Biagio Antonacci']
4K1bL4HLEgEZ1tJ8IdOsTc;quanto tempo e ancora;biagio antonacci;Quanto Tempo E Ancora;['Biagio Antonacci']
7KNAziH13KsizX7UxZnCVO;toda joia toda beleza;roy paci & aretuska;Toda Joia Toda Beleza (feat. Manu Chao) - Remastered;['Roy Paci', 'Roy Paci & Aretuska', 'Manu Chao']
0uQ8ai2RWkf6pPS4GSIO73;instant karma;u2;Instant Karma;['U2']
54JKnDB3CzVu8wNAOM27BI;when you' re gone;avril lavigne;When You're Gone;['Avril Lavigne']
6cnPvS6SBYcarljGIOHviY;do it again;the chemical brothers;Do It Again - Extended Mix;['The Chemical Brothers']
68umMaemHC6wNJlq4sGVie;l' italia di piero;simone cristicchi;L'Italia di Piero;['Simone Cristicchi']
3fkEhid0d1Osw6O9EBSepm;niente da perdere;simone tomassini;Niente da perdere;['Simone Tomassini']
1QDvX3Oa7xM0So8P7qYqVN;monsoon;tokio hotel;Monsoon - Gateway Version;['Tokio Hotel']
4ps4RrR6IlcAXq8L0dMwoD;parole scritte a metà;monodia;Parole scritte a metà - Edit;['Monodia']
3pycBAaG8jNyuNmZ7TpjCC;la lettera;metrica;La lettera;['Metrica']
44BWXuWIvpxkY0RBRXzWEA;gli animali;bruno;Gli Animali -Radio edit;['Bruno']
2hexzbqVpnnEuNCnVkX8zK;gino e l'alfetta;daniele silvestri;Gino e l'alfetta;['Daniele Silvestri']
6MXai6tH4kxVjSoAwO9GuC;stop me;mark ronson;Stop Me (feat. Daniel Merriweather);['Mark Ronson', 'Daniel Merriweather']
5imShWWzwqfAJ9gXFpGAQh;waiting on the world to change;john mayer;Waiting On the World to Change;['John Mayer']
6q8QKzg4itMHVCh5iFwlGy;presto arriveró da te;simona bencini;Presto arriverò da te;['Simona Bencini']
2YM6vHGyGrHlLvJ4h3TI7t;un posto tranquillo;la differenza;Un posto tranquillo;['La Differenza']
5smXRrxjBiJsibe4gBHPu8;ti amo ti odio;paolo meneguzzi;Te Amo Te Odio (Ti Amo Ti Odio);['Paolo Meneguzzi']
6KsgCYcZKPcBRDNGhiZWRR;careless whisper;george michael;Careless Whisper;['George Michael']
4tyRu7OHZFSA6CKcf1j1Rr;meglio così;zero assoluto;Meglio così;['Zero Assoluto']
3vkFm6UA4tRemevKfKLcu9;real girl;mutya buena;Real Girl;['Mutya Buena']
30cwzvmxhBPdlD1g9efF0k;me and mrs. jones;michael bublé;Me and Mrs. Jones;['Michael Bublé']
2bLqfJjuC5syrsgDsZfGmn;the way i are;timbaland;The Way I Are;['Timbaland', 'Keri Hilson', 'D.O.E.']
7JG4bonU5lrgxTa8wm4kHC;rainin in paradize;manu chao;Rainin In Paradize - Radio Edit;['Manu Chao']
2ebSTVQLOAId7JIZJMjNvu;la;old man river;La;['Old Man River']
2MGRnjJc7C0z3EOEWRqcMw;love is gone;david guetta - joachim garraud;Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix;['David Guetta', 'Chris Willis', 'Fred Riester', 'Joachim Garraud']
4Dhx5eBxQbZwN5GJICCDzq;rise up;yves larock;Rise Up;['Yves Larock']
0mlnmHVwY0o096HMTRUsmJ;me gusta como eres;jarabe de palo;Me gusta como eres;['Jarabe De Palo']
0X1q9dp4z8MYFYaUDm2unn;solo3min;negramaro;Solo3Min;['Negramaro']
4ITThXIauLMI2RrmFIT41x;mentre tutto scorre;negramaro;Mentre Tutto Scorre;['Negramaro']
5lVq2m6IaYdUbkW7X1az7U;glorious;natalie imbruglia;Glorious;['Natalie Imbruglia']
4tOoxrXstkgTtoUxSh4GKG;fight outta you;ben harper;Fight Outta You;['Ben Harper And The Innocent Criminals']
1zqllQUMCgMaInr0CzFVll;wake up call;maroon 5;Wake Up Call;['Maroon 5']
0vcjIElsJQ6bFv9z2VRYuR;e finalmente canto;drupi;E finalmente canto;['Drupi', 'Monikou Absolonovou']
3Q4WeJmzxuDpzMu9QjQqbM;big girls don't cry;fergie;Big Girls Don't Cry (Personal);['Fergie']
3QYsycOCNaoX3S8yNJ2zaJ;domo mia;tazenda;Domo mia;['Tazenda']
1BV0m40U0M4t1SLIsDnwZl;1973;james blunt;1973;['James Blunt']
7pKfPomDEeI4TPT6EOYjn9;imagine;john lennon;Imagine - Remastered 2010;['John Lennon']
0EO0WBqtWqze3fF67F9ftL;brividi d'amore;gigi d'alessio;Brividi D'Amore;"[""Gigi D'Alessio""]"
1Xcbz8kzU2C3MV4bJk2uVH;semplice distrazione;le mani;Semplice Distrazione;['Le Mani']
48EFbmc12zxff0NGV7wbn9;oltre ogni senso;daniele stefani;Oltre ogni senso;['Daniele Stefani']
3RduMz7AC3nz1NHyNhvGS0;people help the people;cherry ghost;People Help the People;['Cherry Ghost']
0Nlb2F9h5XS7Vn4oejbpEu;stronger;kanye west;Stronger - A-Trak Remix (Explicit);['Kanye West', 'DJ A-Trak']
1hGy2eLcmC8eKx7qr1tOqx;beautiful girls;sean kingston;Beautiful Girls;['Sean Kingston']
59dxf4lWqVkiWOO774JTi6;the world is outside;ghosts;The World Is Outside;['Ghosts']
6V4y4uuMAxe2EYDIWNToaH;pictures of you;the last goodnight;Pictures Of You;['The Last Goodnight']
0sc95TAN1KA9Uzn5pBWmk3;turandot: nessun dorma!;luciano pavarotti;Turandot / Act 3: Nessun dorma!;"['Luciano Pavarotti', ""Dolores O'Riordan"", 'Simon Le Bon', 'Michael Bolton', 'Orchestra filarmonica di Torino', 'Marco Armiliato', 'Bono', 'The Edge', 'Brian Eno', 'Jovanotti', 'Meat Loaf', 'Nenad Bach', 'Zucchero']"
2KEzbMXSpb07DqkEYVc1kY;tu sei la musica in me;pquadro;Norma (1997 Digital Remaster), ACT 1, Scene 2: Oh! di qual sei tu vittima (Norma/Adalgisa/Pollione);['Vincenzo Bellini', 'Maria Callas', 'Christa Ludwig', 'Franco Corelli', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin', 'Orchestra Del Teatro Alla Scala Di Milan']
4JsMpgsep6XpuHSzKCTxCz;ave maria;cranberries feat. luciano pavarotti;Ave Maria, D. 839;['Franz Schubert', 'Renée Fleming', 'Royal Philharmonic Orchestra', 'Andreas Delfs']
